-0.013431, -0.081251	 0.079579, -0.081251	 1.633199, -0.060362
-0.011633, -0.060362	 0.079448, -0.060362	 1.572854, -0.039286
-0.009865, -0.039286	 0.079284, -0.039286	 1.533585, -0.018183
0.006079, -0.018183	 0.078125, -0.018183	 1.516342, 0.139458
0.008697, 0.139458	 0.077924, 0.139458	 1.655817, 0.160186
0.011016, 0.160186	 0.077477, 0.160186	 1.816020, 0.180515
0.013416, 0.180515	 0.077000, 0.180515	 1.976550, 0.100507
0.015831, 0.100507	 0.076481, 0.100507	 2.057074, 0.020906
0.018372, 0.020906	 0.076090, 0.020906	 2.057996, -0.058721
0.021101, -0.058721	 0.075785, -0.058721	 1.979292, -0.138569
0.042389, -0.138569	 0.074461, -0.138569	 1.841621, 0.011625
0.045339, 0.011625	 0.074485, 0.011625	 1.853263, 0.031899
0.047963, 0.031899	 0.074313, 0.031899	 1.885177, 0.051666
0.050549, 0.051666	 0.074109, 0.051666	 1.936859, 0.071385
0.053103, 0.071385	 0.073874, 0.071385	 1.988260, -0.008897
0.055517, -0.008897	 0.073638, -0.008897	 1.959379, -0.089316
0.074524, -0.089316	 0.072833, -0.089316	 1.870939, 0.057055
0.076936, 0.057055	 0.073056, 0.057055	 1.928010, 0.076784
0.078819, 0.076784	 0.073169, 0.076784	 1.984809, -0.004203
0.080707, -0.004203	 0.073253, -0.004203	 1.960621, -0.084838
0.082729, -0.084838	 0.073467, -0.084838	 1.875798, -0.065412
0.084717, -0.065412	 0.074066, -0.065412	 1.810401, -0.045938
0.086676, -0.045938	 0.074634, -0.045938	 1.764478, -0.026452
0.101096, -0.026452	 0.078654, -0.026452	 1.738898, 0.119355
0.102574, 0.119355	 0.079744, 0.119355	 1.858269, 0.139536
0.103810, 0.139536	 0.080593, 0.139536	 1.977822, 0.059644
0.105015, 0.059644	 0.081410, 0.059644	 2.017482, -0.020237
0.106236, -0.020237	 0.082462, -0.020237	 1.977262, -0.100119
0.107589, -0.100119	 0.083645, -0.100119	 1.877159, -0.079976
0.118523, -0.079976	 0.093328, -0.079976	 1.798073, 0.068571
0.119579, 0.068571	 0.094638, 0.068571	 1.846661, -0.010672
0.120372, -0.010672	 0.095679, -0.010672	 1.816005, -0.090379
0.121294, -0.090379	 0.096849, -0.090379	 1.725643, -0.070060
0.122247, -0.070060	 0.098023, -0.070060	 1.655599, -0.049470
0.123153, -0.049470	 0.099147, -0.049470	 1.606146, -0.029197
0.129697, -0.029197	 0.107320, -0.029197	 1.577857, 0.122718
0.130465, 0.122718	 0.107959, 0.122718	 1.700592, 0.144027
0.130956, 0.144027	 0.108327, 0.144027	 1.824634, 0.064092
0.131415, 0.064092	 0.108664, 0.064092	 1.868742, -0.015791
0.131886, -0.015791	 0.109012, -0.015791	 1.832966, -0.095504
0.132490, -0.095504	 0.109490, -0.095504	 1.737478, -0.074861
0.133218, -0.074861	 0.110094, -0.074861	 1.662633, -0.054205
0.137597, -0.054205	 0.112898, -0.054205	 1.609372, 0.104224
0.137986, 0.104224	 0.113032, 0.104224	 1.713613, 0.124903
0.138121, 0.124903	 0.112923, 0.124903	 1.818530, 0.044712
0.138197, 0.044712	 0.112772, 0.044712	 1.843258, -0.035492
0.138393, -0.035492	 0.112741, -0.035492	 1.807780, -0.015723
0.138709, -0.015723	 0.112832, -0.015723	 1.792071, 0.004033
0.138980, 0.004033	 0.112916, 0.004033	 1.796119, 0.023735
0.140885, 0.023735	 0.113348, 0.023735	 1.820777, 0.179388
0.141109, 0.179388	 0.113479, 0.179388	 1.980181, 0.099591
0.141076, 0.099591	 0.113442, 0.099591	 2.059787, 0.019755
0.141165, 0.019755	 0.113528, 0.019755	 2.059557, -0.060025
0.141377, -0.060025	 0.113736, -0.060025	 1.979548, -0.139793
0.141712, -0.139793	 0.114068, -0.139793	 1.819770, -0.219520
0.142129, -0.219520	 0.114586, -0.219520	 1.600266, -0.199254
0.146311, -0.199254	 0.119548, -0.199254	 1.401945, -0.042323
0.146756, -0.042323	 0.120264, -0.042323	 1.359639, -0.021173
0.146939, -0.021173	 0.120731, -0.021173	 1.338482, -0.000133
0.147090, -0.000133	 0.121166, -0.000133	 1.338365, 0.020881
0.147208, 0.020881	 0.121569, 0.020881	 1.359262, 0.041908
0.147307, 0.041908	 0.121911, 0.041908	 1.401186, 0.063249
0.147372, 0.063249	 0.122220, 0.063249	 1.464452, 0.084577
0.147627, 0.084577	 0.124364, 0.084577	 1.550011, 0.249768
0.147734, 0.249768	 0.124293, 0.249768	 1.779796, 0.171748
0.147585, 0.171748	 0.123970, 0.171748	 1.931561, 0.093321
0.147556, 0.093321	 0.123767, 0.093321	 2.004900, 0.014936
0.147644, 0.014936	 0.123509, 0.014936	 1.999853, -0.063455
0.147857, -0.063455	 0.123368, -0.063455	 1.916415, -0.141283
0.148192, -0.141283	 0.123351, -0.141283	 1.755149, -0.219140
0.151557, -0.219140	 0.123016, -0.219140	 1.537012, -0.051034
0.152097, -0.051034	 0.122900, -0.051034	 1.485996, -0.028357
0.152368, -0.028357	 0.122527, -0.028357	 1.457657, -0.006054
0.152609, -0.006054	 0.122091, -0.006054	 1.451620, 0.016248
0.152815, 0.016248	 0.121620, 0.016248	 1.467885, 0.038694
0.152987, 0.038694	 0.121116, 0.038694	 1.506596, 0.061139
0.153124, 0.061139	 0.120575, 0.061139	 1.567753, 0.083643
0.153811, 0.083643	 0.116327, 0.083643	 1.652429, 0.257357
0.153784, 0.257357	 0.115844, 0.257357	 1.889804, 0.180458
0.153489, 0.180458	 0.115102, 0.180458	 2.050280, 0.103062
0.153287, 0.103062	 0.114550, 0.103062	 2.133359, 0.025771
0.153206, 0.025771	 0.114124, 0.025771	 2.139147, -0.051888
0.153242, -0.051888	 0.113816, -0.051888	 2.067276, -0.129533
0.153345, -0.129533	 0.113690, -0.129533	 1.917760, -0.207053
0.155074, -0.207053	 0.113628, -0.207053	 1.711750, -0.031500
0.155318, -0.031500	 0.113872, -0.031500	 1.680269, -0.008153
0.155289, -0.008153	 0.113873, -0.008153	 1.672132, 0.014475
0.155224, 0.014475	 0.113839, 0.014475	 1.686625, 0.037179
0.155126, 0.037179	 0.113771, 0.037179	 1.723820, 0.059867
0.155017, 0.059867	 0.113604, 0.059867	 1.763705, -0.017144
0.154879, -0.017144	 0.113410, -0.017144	 1.726577, -0.094906
0.154667, -0.094906	 0.112738, -0.094906	 1.632740, 0.086060
0.154735, 0.086060	 0.112661, 0.086060	 1.718816, 0.108897
0.154525, 0.108897	 0.112187, 0.108897	 1.807731, 0.031571
0.154279, 0.031571	 0.111673, 0.031571	 1.819319, -0.045509
0.154149, -0.045509	 0.111274, -0.045509	 1.753827, -0.122559
0.154162, -0.122559	 0.110837, -0.122559	 1.631285, -0.099802
0.154290, -0.099802	 0.110513, -0.099802	 1.531500, -0.076938
0.155038, -0.076938	 0.107679, -0.076938	 1.455634, 0.103928
0.155260, 0.103928	 0.106974, 0.103928	 1.559580, 0.127082
0.155205, 0.127082	 0.105982, 0.127082	 1.666680, 0.050462
0.155113, 0.050462	 0.104951, 0.050462	 1.697160, -0.026082
0.155226, -0.026082	 0.104017, -0.026082	 1.671096, -0.002773
0.155457, -0.002773	 0.103202, -0.002773	 1.668341, 0.020506
0.155651, 0.020506	 0.102351, 0.020506	 1.668866, -0.056230
0.157468, -0.056230	 0.095468, -0.056230	 1.613703, 0.122916
0.157966, 0.122916	 0.094732, 0.122916	 1.716637, 0.046652
0.158177, 0.046652	 0.093736, 0.046652	 1.743307, -0.030153
0.158566, -0.030153	 0.092921, -0.030153	 1.693172, -0.106928
0.159085, -0.106928	 0.092210, -0.106928	 1.586262, -0.083279
0.159724, -0.083279	 0.091620, -0.083279	 1.503001, -0.059645
0.160327, -0.059645	 0.090994, -0.059645	 1.443375, -0.036010
0.164985, -0.036010	 0.086360, -0.036010	 1.408431, 0.142670
0.165644, 0.142670	 0.085856, 0.142670	 1.551121, 0.166668
0.166009, 0.166668	 0.085079, 0.166668	 1.697807, 0.090217
0.166341, 0.090217	 0.084345, 0.090217	 1.768042, 0.013727
0.166787, 0.013727	 0.083741, 0.013727	 1.761788, -0.063151
0.167349, -0.063151	 0.083258, -0.063151	 1.678654, -0.140089
0.168006, -0.140089	 0.082964, -0.140089	 1.538583, -0.117036
0.173987, -0.117036	 0.081620, -0.117036	 1.422604, 0.060613
0.174582, 0.060613	 0.081574, 0.060613	 1.483235, 0.083972
0.174787, 0.083972	 0.081317, 0.083972	 1.567224, 0.106701
0.174956, 0.106701	 0.081024, 0.106701	 1.673943, 0.129489
0.175090, 0.129489	 0.080695, 0.129489	 1.783449, 0.052233
0.175078, 0.052233	 0.080365, 0.052233	 1.815700, -0.025045
0.175186, -0.025045	 0.080154, -0.025045	 1.770672, -0.102353
0.176936, -0.102353	 0.079450, -0.102353	 1.669360, 0.072516
0.176981, 0.072516	 0.079421, 0.072516	 1.721893, -0.005060
0.176753, -0.005060	 0.079120, -0.005060	 1.696851, -0.082934
0.176646, -0.082934	 0.078940, -0.082934	 1.613934, -0.060808
0.176599, -0.060808	 0.078843, -0.060808	 1.553143, -0.038782
0.176518, -0.038782	 0.078711, -0.038782	 1.514378, -0.016813
0.176402, -0.016813	 0.078545, -0.016813	 1.497582, 0.005213
0.175054, 0.005213	 0.076759, 0.005213	 1.503799, 0.173565
0.174863, 0.173565	 0.076427, 0.173565	 1.657381, 0.095630
0.174414, 0.095630	 0.075841, 0.095630	 1.733028, 0.017223
0.174138, 0.017223	 0.075368, 0.017223	 1.730268, -0.061129
0.173985, -0.061129	 0.075017, -0.061129	 1.649156, -0.139726
0.173954, -0.139726	 0.074792, -0.139726	 1.509446, -0.118694
0.174042, -0.118694	 0.074688, -0.118694	 1.390768, -0.097717
0.175054, -0.097717	 0.073655, -0.097717	 1.294015, 0.064460
0.175326, 0.064460	 0.073564, 0.064460	 1.358490, 0.084958
0.175351, 0.084958	 0.073222, 0.084958	 1.443464, 0.105698
0.175430, 0.105698	 0.072881, 0.105698	 1.549179, 0.126391
0.175476, 0.126391	 0.072508, 0.126391	 1.655585, 0.047056
0.175491, 0.047056	 0.072104, 0.047056	 1.682657, -0.032292
0.175681, -0.032292	 0.071866, -0.032292	 1.650381, -0.011603
0.178087, -0.011603	 0.070983, -0.011603	 1.639725, 0.147671
0.178490, 0.147671	 0.070860, 0.147671	 1.767413, 0.068624
0.178685, 0.068624	 0.070496, 0.068624	 1.816053, -0.010815
0.179002, -0.010815	 0.070254, -0.010815	 1.785254, -0.090307
0.179442, -0.090307	 0.070135, -0.090307	 1.674963, -0.169745
0.180033, -0.169745	 0.070134, -0.169745	 1.505234, -0.149331
0.180746, -0.149331	 0.070255, -0.149331	 1.355919, -0.128956
0.186004, -0.128956	 0.070949, -0.128956	 1.227899, 0.028336
0.186569, 0.028336	 0.070905, 0.028336	 1.256251, 0.048837
0.186880, 0.048837	 0.070619, 0.048837	 1.305104, 0.068936
0.187159, 0.068936	 0.070301, 0.068936	 1.374056, 0.089086
0.187304, 0.089086	 0.069886, 0.089086	 1.463157, 0.109197
0.187418, 0.109197	 0.069437, 0.109197	 1.572369, 0.129253
0.187500, 0.129253	 0.068958, 0.129253	 1.681637, 0.049308
0.187895, 0.049308	 0.065035, 0.049308	 1.711863, 0.103461
0.187662, 0.103461	 0.064506, 0.103461	 1.795340, 0.023743
0.187347, 0.023743	 0.063900, 0.023743	 1.799098, -0.056220
0.187157, -0.056220	 0.063419, -0.056220	 1.722894, -0.136221
0.186924, -0.136221	 0.063109, -0.136221	 1.586689, -0.116186
0.186816, -0.116186	 0.062924, -0.116186	 1.470518, -0.096230
0.186677, -0.096230	 0.062708, -0.096230	 1.374304, -0.076234
0.184307, -0.076234	 0.061265, -0.076234	 1.298978, 0.076003
0.183779, 0.076003	 0.061187, 0.076003	 1.374996, 0.095430
0.183000, 0.095430	 0.060869, 0.095430	 1.470441, 0.115341
0.182079, 0.115341	 0.060584, 0.115341	 1.585798, 0.135122
0.181129, 0.135122	 0.060269, 0.135122	 1.700935, 0.054840
0.180150, 0.054840	 0.059923, 0.054840	 1.735790, -0.025467
0.179234, -0.025467	 0.059763, -0.025467	 1.690338, -0.105754
0.173226, -0.105754	 0.059502, -0.105754	 1.585476, 0.044108
0.172515, 0.044108	 0.059723, 0.044108	 1.629600, 0.063631
0.171507, 0.063631	 0.059785, 0.063631	 1.673245, -0.017431
0.170448, -0.017431	 0.059818, -0.017431	 1.655829, 0.001859
0.169519, 0.001859	 0.059979, 0.001859	 1.657703, 0.021150
0.168425, 0.021150	 0.060146, 0.021150	 1.678868, 0.040251
0.167296, 0.040251	 0.060284, 0.040251	 1.699134, -0.040576
0.158582, -0.040576	 0.061088, -0.040576	 1.659419, 0.103565
0.156907, 0.103565	 0.061384, 0.103565	 1.743000, 0.023063
0.155003, 0.023063	 0.061447, 0.023063	 1.746079, -0.057463
0.153224, -0.057463	 0.061640, -0.057463	 1.668631, -0.137953
0.151338, -0.137953	 0.061974, -0.137953	 1.530694, -0.118203
0.149575, -0.118203	 0.062440, -0.118203	 1.412508, -0.098391
0.136294, -0.098391	 0.065648, -0.098391	 1.314995, 0.048250
0.134104, 0.048250	 0.066203, 0.048250	 1.363261, 0.068866
0.131723, 0.068866	 0.066510, 0.068866	 1.432144, 0.089057
0.129310, 0.089057	 0.066784, 0.089057	 1.521217, 0.109235
0.126842, 0.109235	 0.067063, 0.109235	 1.630468, 0.129368
0.124331, 0.129368	 0.067310, 0.129368	 1.739852, 0.049576
0.105529, 0.049576	 0.068899, 0.049576	 1.770323, 0.098994
0.103225, 0.098994	 0.069560, 0.098994	 1.849332, 0.018342
0.100929, 0.018342	 0.070119, 0.018342	 1.847689, -0.063038
0.098761, -0.063038	 0.070805, -0.063038	 1.764666, -0.144418
0.096846, -0.144418	 0.071771, -0.144418	 1.620262, -0.126506
0.095057, -0.126506	 0.072869, -0.126506	 1.493770, -0.108561
0.093245, -0.108561	 0.073935, -0.108561	 1.385224, -0.090660
0.080371, -0.090660	 0.083211, -0.090660	 1.295368, 0.044083
0.078975, 0.000000	 0.084812, 0.000000	 1.339463, 0.059452
0.077532, 0.000000	 0.086171, 0.000000	 1.398927, 0.073818
0.076358, 0.000000	 0.087660, 0.000000	 1.472756, 0.088203
0.075186, 0.000000	 0.089148, 0.000000	 1.560969, 0.101469
0.073991, 0.000000	 0.090664, 0.000000	 1.662449, 0.114989
0.072796, 0.000000	 0.092180, 0.000000	 1.757448, 0.028509
0.065953, 0.000000	 0.104236, 0.000000	 1.766518, 0.022660
0.065420, 0.022660	 0.105884, 0.022660	 1.769185, -0.067925
0.064862, -0.067925	 0.107466, -0.067925	 1.701268, -0.058686
0.064636, -0.058686	 0.109177, -0.058686	 1.642588, -0.050793
0.064391, -0.050793	 0.110905, -0.050793	 1.591801, -0.042753
0.064135, -0.042753	 0.112621, -0.042753	 1.549054, -0.034713
0.064092, -0.034713	 0.114264, -0.034713	 1.514346, -0.028024
0.063662, -0.028024	 0.126882, -0.028024	 1.486629, 0.023727
0.064071, 0.023727	 0.128259, 0.023727	 1.510359, 0.027938
0.064553, 0.027938	 0.129381, 0.027938	 1.538300, 0.031258
0.065027, 0.031258	 0.130492, 0.031258	 1.569560, 0.034566
0.065496, 0.034566	 0.131600, 0.034566	 1.604128, 0.037878
0.066090, 0.037878	 0.132552, 0.037878	 1.642009, 0.041188
0.066679, 0.041188	 0.133502, 0.041188	 1.683199, 0.044123
0.071290, 0.044123	 0.140950, 0.044123	 1.707459, -0.032730
0.072028, -0.032730	 0.141542, -0.032730	 1.674732, -0.028681
0.072920, -0.028681	 0.142043, -0.028681	 1.646055, -0.023568
0.073826, -0.023568	 0.142550, -0.023568	 1.622490, -0.018345
0.074724, -0.018345	 0.143048, -0.018345	 1.604149, -0.013125
0.075595, -0.013125	 0.143165, -0.013125	 1.591030, -0.006425
0.076473, -0.006425	 0.143277, -0.006425	 1.584610, 0.000396
0.083228, 0.000396	 0.144069, 0.000396	 1.585322, 0.053483
0.083212, 0.000000	 0.142965, 0.000000	 1.638814, 0.066281
0.083198, 0.000000	 0.141900, 0.000000	 1.705105, 0.078635
0.083183, 0.000000	 0.140838, 0.000000	 1.763749, -0.009044
0.082689, 0.000000	 0.139613, 0.000000	 1.734717, -0.093939
0.082171, 0.000000	 0.138331, 0.000000	 1.640791, -0.078119
0.081653, 0.000000	 0.137048, 0.000000	 1.562684, -0.062299
0.073646, 0.000000	 0.127624, 0.000000	 1.501101, 0.057834
0.071397, 0.057834	 0.126693, 0.057834	 1.558958, 0.086063
0.069018, 0.086063	 0.125653, 0.086063	 1.645045, 0.114726
0.066012, 0.114726	 0.124929, 0.114726	 1.739798, 0.047486
0.063011, 0.047486	 0.124171, 0.047486	 1.767310, -0.020327
0.060124, -0.020327	 0.123523, -0.020327	 1.727009, -0.088180
0.035052, -0.088180	 0.123033, -0.088180	 1.640250, 0.148957
0.030803, 0.148957	 0.124126, 0.148957	 1.769240, 0.087812
0.026197, 0.087812	 0.124821, 0.087812	 1.837084, 0.026363
0.021595, 0.026363	 0.126027, 0.026363	 1.843478, -0.035788
0.017189, -0.035788	 0.127307, -0.035788	 1.787720, -0.098744
0.012891, -0.098744	 0.128685, -0.098744	 1.689005, -0.061769
-0.015837, -0.061769	 0.142673, -0.061769	 1.628799, 0.199471
-0.017997, 0.000000	 0.144989, 0.000000	 1.808296, 0.130313
-0.020221, 0.000000	 0.147164, 0.000000	 1.918634, 0.060618
-0.021038, 0.000000	 0.149353, 0.000000	 1.959274, -0.012727
-0.021838, 0.000000	 0.151496, 0.000000	 1.926568, -0.086624
-0.022637, 0.000000	 0.153634, 0.000000	 1.819965, -0.160587
-0.017238, 0.000000	 0.169020, 0.000000	 1.660383, 0.007368
-0.013822, 0.000000	 0.170558, 0.000000	 1.667764, 0.023063
-0.010539, 0.000000	 0.172037, 0.000000	 1.690839, 0.038149
-0.006314, 0.038149	 0.173190, 0.038149	 1.708997, -0.050579
-0.001985, -0.050579	 0.174327, -0.050579	 1.658427, -0.038867
0.002485, -0.038867	 0.175606, -0.038867	 1.619569, -0.027155
0.007684, -0.027155	 0.176443, -0.027155	 1.592424, -0.015428
0.026347, 0.184572	 0.182554, 0.184572	 1.577328, 0.040331
0.011478, 0.200000	 0.162226, 0.400000	 1.617660, 0.041587
-0.004253, 0.200000	 0.141193, 0.400000	 1.659249, 0.042784
0.020087, -0.157216	 0.160144, -0.357216	 1.702033, 0.042764
0.044914, -0.157236	 0.180265, -0.357237	 1.724796, -0.057257
0.069750, -0.257257	 0.200386, -0.457257	 1.667539, -0.057277
0.093778, -0.257277	 0.220482, -0.457277	 1.610263, -0.057436
0.145156, -0.257436	 0.241228, -0.457436	 1.552819, -0.058678
0.126787, 0.200000	 0.221492, 0.400000	 1.494145, -0.053982
0.106366, 0.200000	 0.220759, 0.200000	 1.440170, -0.045007
0.085952, 0.200000	 0.220354, 0.200000	 1.395170, -0.036161
0.065537, 0.200000	 0.219949, 0.200000	 1.359016, -0.027314
0.064031, 0.000000	 0.220002, 0.000000	 1.331713, -0.014081
0.062893, 0.000000	 0.220357, 0.000000	 1.317641, -0.001424
0.054003, 0.000000	 0.223128, 0.000000	 1.316805, 0.097498
0.051928, 0.097498	 0.224182, 0.097498	 1.414321, 0.119514
0.049618, 0.119514	 0.225119, 0.119514	 1.533853, 0.142354
0.047277, 0.142354	 0.226019, 0.142354	 1.676225, 0.165151
0.045360, 0.165151	 0.226773, 0.165151	 1.821395, 0.088957
0.043427, 0.088957	 0.227483, 0.088957	 1.890370, 0.012511
0.041609, 0.012511	 0.228317, 0.012511	 1.882900, -0.063860
0.034997, -0.063860	 0.234121, -0.063860	 1.800078, 0.009824
0.036120, 0.009824	 0.234608, 0.009824	 1.789919, -0.069759
0.037098, -0.069759	 0.234965, -0.069759	 1.720176, -0.049870
0.038873, -0.049870	 0.234853, -0.049870	 1.670320, -0.031512
0.040565, -0.031512	 0.234714, -0.031512	 1.638823, -0.013686
0.042230, -0.013686	 0.234547, -0.013686	 1.625150, 0.004140
0.044450, 0.004140	 0.233902, 0.004140	 1.629303, 0.020809
0.061288, 0.020809	 0.228739, 0.020809	 1.650869, 0.148787
0.063702, 0.148787	 0.227885, 0.148787	 1.779667, 0.062116
0.065903, 0.000000	 0.226559, 0.000000	 1.821793, -0.024816
0.068338, 0.000000	 0.225468, 0.000000	 1.776988, -0.111748
0.070772, 0.000000	 0.224378, 0.000000	 1.665250, -0.098689
0.072911, 0.000000	 0.223277, 0.000000	 1.566571, -0.085654
0.075054, -0.085654	 0.222172, -0.085654	 1.480927, -0.073324
0.092325, -0.073324	 0.214829, -0.073324	 1.408162, 0.020118
0.092778, 0.000000	 0.214302, 0.000000	 1.428291, 0.033259
0.093088, 0.000000	 0.213705, 0.000000	 1.461560, 0.046755
0.093399, 0.000000	 0.213107, 0.000000	 1.508325, 0.060287
0.093709, 0.000000	 0.212509, 0.000000	 1.568622, 0.073819
0.093522, 0.000000	 0.212197, 0.000000	 1.642453, 0.088879
0.093332, 0.000000	 0.211881, 0.000000	 1.731343, 0.104171
0.091840, 0.000000	 0.209396, 0.000000	 1.816226, 0.124140
0.091297, 0.124140	 0.209485, 0.124140	 1.920382, 0.044033
0.090576, 0.044033	 0.209385, 0.044033	 1.944430, -0.036409
0.089976, -0.036409	 0.209406, -0.036409	 1.888036, -0.116878
0.089743, -0.116878	 0.209531, -0.116878	 1.751174, -0.196242
0.089634, -0.196242	 0.209773, -0.196242	 1.554947, -0.176027
0.089643, -0.176027	 0.210134, -0.176027	 1.378935, -0.155745
0.092492, -0.155745	 0.212138, -0.155745	 1.224144, 0.005332
0.093771, 0.005332	 0.212242, 0.005332	 1.229492, 0.025607
0.094817, 0.025607	 0.212095, 0.025607	 1.255115, 0.046197
0.096209, 0.046197	 0.211840, 0.046197	 1.301328, 0.066788
0.097594, 0.066788	 0.211548, 0.066788	 1.368132, 0.086563
0.098950, 0.086563	 0.211222, 0.086563	 1.454711, 0.106388
0.100272, 0.106388	 0.210865, 0.106388	 1.561115, 0.126189
0.112006, 0.126189	 0.207321, 0.126189	 1.688129, 0.264248
0.113796, 0.264248	 0.206693, 0.264248	 1.932390, 0.180183
0.115387, 0.180183	 0.205840, 0.180183	 2.092586, 0.096292
0.117096, 0.096292	 0.205074, 0.096292	 2.168890, 0.011712
0.118935, 0.011712	 0.204441, 0.011712	 2.160614, -0.072887
0.120906, -0.072887	 0.203942, -0.072887	 2.067739, -0.157496
0.122915, -0.157496	 0.203559, -0.157496	 1.890254, -0.242880
0.139059, -0.242880	 0.201680, -0.242880	 1.648030, -0.132740
0.141044, -0.132740	 0.201579, -0.132740	 1.515301, -0.118427
0.142679, -0.118427	 0.201358, -0.118427	 1.396885, -0.104058
0.144291, -0.104058	 0.201115, -0.104058	 1.292838, -0.089690
0.145885, -0.089690	 0.200850, -0.089690	 1.203160, -0.075284
0.147358, -0.075284	 0.200571, -0.075284	 1.127887, -0.060048
0.148807, -0.060048	 0.200271, -0.060048	 1.067851, -0.044832
0.159784, -0.044832	 0.197777, -0.044832	 1.023716, 0.072370
0.160989, 0.072370	 0.197338, 0.072370	 1.096101, 0.090050
0.161992, 0.090050	 0.196725, 0.090050	 1.186164, 0.107416
0.162968, 0.107416	 0.196084, 0.107416	 1.293594, 0.124805
0.163853, 0.124805	 0.195317, 0.124805	 1.418412, 0.142635
0.164711, 0.142635	 0.194525, 0.142635	 1.561061, 0.160443
0.165540, 0.160443	 0.193707, 0.160443	 1.721518, 0.178216
0.171214, 0.178216	 0.186527, 0.178216	 1.880548, 0.215088
0.171847, 0.215088	 0.185355, 0.215088	 2.075651, 0.134136
0.172420, 0.134136	 0.184126, 0.134136	 2.189802, 0.053160
0.173031, 0.053160	 0.182966, 0.053160	 2.222977, -0.027673
0.173760, -0.027673	 0.181953, -0.027673	 2.175319, -0.108829
0.174616, -0.108829	 0.181068, -0.108829	 2.046505, -0.189996
0.175497, -0.189996	 0.180295, -0.189996	 1.836524, -0.271140
0.183138, -0.271140	 0.175417, -0.271140	 1.566243, -0.127307
0.184092, -0.127307	 0.174909, -0.127307	 1.438952, -0.107162
0.184692, -0.107162	 0.174245, -0.107162	 1.331806, -0.087363
0.185258, -0.087363	 0.173550, -0.087363	 1.244459, -0.067511
0.185792, -0.067511	 0.172824, -0.067511	 1.176964, -0.047647
0.186297, -0.047647	 0.172063, -0.047647	 1.129333, -0.027721
0.186658, -0.027721	 0.171358, -0.027721	 1.101628, -0.007882
0.189111, -0.007882	 0.165875, -0.007882	 1.094627, 0.139767
0.189134, 0.139767	 0.165408, 0.139767	 1.234410, 0.160066
0.188932, 0.160066	 0.164744, 0.160066	 1.394492, 0.179498
0.188699, 0.179498	 0.164046, 0.179498	 1.574005, 0.199008
0.188436, 0.199008	 0.163319, 0.199008	 1.753027, 0.118504
0.188007, 0.118504	 0.162649, 0.118504	 1.851546, 0.038136
0.187693, 0.038136	 0.162087, 0.038136	 1.869697, -0.041740
0.186242, -0.041740	 0.158738, -0.041740	 1.808877, 0.012484
0.185943, 0.012484	 0.158583, 0.012484	 1.801376, -0.067110
0.185570, -0.067110	 0.158349, -0.067110	 1.734282, -0.047283
0.185319, -0.047283	 0.158238, -0.047283	 1.687014, -0.027444
0.185065, -0.027444	 0.158154, -0.027444	 1.659585, -0.007551
0.184786, -0.007551	 0.158042, -0.007551	 1.652049, 0.011941
0.184477, 0.011941	 0.157900, 0.011941	 1.664005, 0.031459
0.182053, 0.031459	 0.156956, 0.031459	 1.696371, 0.184210
0.181873, 0.184210	 0.156913, 0.184210	 1.860594, 0.102935
0.181473, 0.102935	 0.156651, 0.102935	 1.943543, 0.021672
0.181190, 0.021672	 0.156505, 0.021672	 1.945229, -0.059551
0.181089, -0.059551	 0.156510, -0.059551	 1.865691, -0.140645
0.181105, -0.140645	 0.156632, -0.140645	 1.725060, -0.121673
0.181238, -0.121673	 0.156872, -0.121673	 1.603400, -0.102715
0.182647, -0.102715	 0.158924, -0.102715	 1.501602, 0.052163
0.182982, 0.052163	 0.159127, 0.052163	 1.553779, 0.071556
0.183094, 0.071556	 0.159106, 0.071556	 1.625349, 0.091176
0.183269, 0.091176	 0.159059, 0.091176	 1.716540, 0.110753
0.183413, 0.110753	 0.158985, 0.110753	 1.807307, 0.029970
0.183529, 0.029970	 0.158882, 0.029970	 1.817291, -0.050853
0.183761, -0.050853	 0.158896, -0.050853	 1.746452, -0.131623
0.187290, -0.131623	 0.159628, -0.131623	 1.615750, 0.024479
0.187798, 0.024479	 0.159846, 0.024479	 1.640244, 0.043596
0.188071, 0.043596	 0.159829, 0.043596	 1.683854, 0.062700
0.188185, 0.062700	 0.159809, 0.062700	 1.746568, 0.081511
0.188270, 0.081511	 0.159761, 0.081511	 1.808093, 0.000285
0.188327, 0.000285	 0.159684, 0.000285	 1.788393, -0.080928
0.188324, -0.080928	 0.159810, -0.080928	 1.707479, -0.062466
0.189264, -0.062466	 0.161766, -0.062466	 1.645873, 0.082790
0.189043, 0.082790	 0.162235, 0.082790	 1.728676, 0.100871
0.188448, 0.100871	 0.162668, 0.100871	 1.809561, 0.019086
0.187826, 0.019086	 0.163073, 0.019086	 1.808661, -0.062699
0.187328, -0.062699	 0.163603, -0.062699	 1.745976, -0.044485
0.186833, -0.044485	 0.164405, -0.044485	 1.701505, -0.026329
0.186310, -0.026329	 0.165179, -0.026329	 1.675190, -0.008184
0.182031, -0.008184	 0.170979, -0.008184	 1.667842, 0.132896
0.181428, 0.132896	 0.171964, 0.132896	 1.780752, 0.050650
0.180780, 0.050650	 0.172781, 0.050650	 1.811414, -0.032672
0.180245, -0.032672	 0.173738, -0.032672	 1.758755, -0.115702
0.179837, -0.115702	 0.174820, -0.115702	 1.643066, -0.098733
